100000 2000
57028 11419 9
57053 56348 23
57158 10982 39
57216 29890 5
57228 63926 57
57261 72425 21
57274 82140 73
57276 67580 78
57280 9372 43
57315 16265 15
57333 34048 27
57363 25440 13
57397 59056 67
57402 43579 50
57417 51190 32
57423 62505 3
57425 83222 35
57438 67724 64
57575 28044 61
57631 426 63
57633 23154 29
57638 29828 12
57674 90168 27
57740 36408 14
57787 64414 51
57842 12857 72
57917 39967 13
57936 24000 1
57949 50750 69
58098 62623 75
58128 40946 63
58136 86648 49
58230 25962 67
58252 94384 29
58378 52104 66
58391 33788 15
58414 7372 62
58420 18596 76
58422 72304 43
58471 91882 10
58505 92074 46
58531 20937 65
58545 90096 65
58551 22701 29
58562 63072 72
58566 40522 26
58590 85020 57
58639 85410 54
58644 965 59
58735 16072 70
58747 80488 20
58757 40416 3
58768 87249 46
58791 13140 75
58800 19081 34
58823 82507 20
58909 9352 48
58917 2604 9
58959 16594 24
59103 56137 5
59121 1686 36
59168 16893 5
59175 49106 39
59254 46720 72
59360 90677 20
59440 18822 35
59456 14523 67
59553 88472 13
59591 27714 30
59628 37392 76
59686 77665 78
59738 42710 72
59758 1878 69
59764 24998 9
59800 41210 17
59847 188 77
59956 58954 16
59972 68971 60
59980 43122 75
60018 51311 26
60048 14588 15
60075 53913 45
60151 64573 1
60158 72067 47
60191 25203 79
60206 58764 2
60237 49010 5
60267 97820 47
60315 28317 11
60391 56026 47
60393 42811 79
60406 20 35
60493 12413 77
60599 95378 37
60600 93406 39
60604 36854 57
60619 57493 42
60719 697 78
60825 72526 44
60907 41669 35
60908 37810 15
60909 42655 61
60915 40726 37
60918 58450 16
60976 44361 57
61016 15348 58
61061 90572 70
61067 47712 41
61076 80694 55
61230 23480 10
61242 82078 76
61278 39550 37
61285 86025 37
61311 66023 50
61346 19612 74
61367 84436 68
61369 2130 71
61408 47636 29
61434 13461 23
61451 70388 44
61493 64410 16
61514 12782 50
61545 92466 22
61555 81462 76
61556 73757 20
61590 79082 41
61625 53870 75
61648 83855 48
61659 61230 51
61672 15481 71
61682 13647 45
61795 5164 75
61858 23358 39
61878 84398 21
61887 22892 38
61888 72126 39
61944 71397 47
61954 74112 50
62022 24332 57
62028 70504 76
62083 40232 44
62084 75852 26
62109 16258 21
62125 56484 75
62162 91196 42
62168 72735 9
62197 31760 23
62207 29930 75
62255 71638 9
62256 85308 13
62258 56824 64
62307 24182 27
62309 65 75
62320 59516 59
62410 2093 43
62460 67775 55
62483 70362 76
62495 41747 9
62533 21798 39
62547 71753 64
62557 23497 31
62590 46217 13
62652 71945 16
62709 61868 41
62733 61046 71
62739 82885 69
62742 36468 18
62777 22822 41
62887 1659 4
62929 50516 70
62954 68422 79
62959 57979 40
62986 86175 63
63000 28395 21
63021 32588 67
63055 60536 17
63059 32194 19
63064 56808 15
63159 43640 75
63250 58235 56
63325 14989 70
63348 29848 25
63369 26060 11
63392 99722 55
63406 12992 61
63437 27182 33
63441 4942 2
63451 49585 32
63499 85034 63
63536 37095 58
63558 24925 3
63574 82245 44
63585 8380 31
63587 26111 56
63619 34114 48
63854 52046 25
63925 10390 35
63935 38906 9
63942 81589 23
63951 89866 6
63986 16621 73
64018 41479 77
64045 63848 39
64054 35624 31
64093 12829 9
64096 13507 9
64121 71515 62
64171 46790 69
64184 98972 79
64203 60688 47
64263 34365 58
64286 99129 67
64300 18260 15
64322 63253 78
64325 41860 7
64349 44309 52
64357 58344 29
64404 11972 54
64407 80076 33
64450 55422 17
64522 28628 36
64525 97534 52
64552 43631 61
64563 43592 27
64614 66294 4
64623 91462 53
64644 70568 38
64699 9232 39
64733 73718 7
64737 62957 33
64744 30728 20
64762 79102 15
64789 94417 65
64910 83745 36
64934 55744 27
65035 90442 45
65036 81787 45
65045 24276 47
65079 8846 15
65096 71210 67
65105 13081 67
65113 1261 1
65143 10821 22
65295 17985 67
65381 96885 11
65418 61541 21
65424 76998 59
0 0 0 0
1 0 0 0
2 23434 14 3
3 23434 15 4
4 23434 16 5
5 23434 17 60339
6 57787 15 7
7 57787 16 8
8 57787 17 9
9 57787 18 10
10 57787 19 11
11 57787 20 12
12 57787 21 13
13 57787 22 14
14 57787 23 15
15 57787 24 16
16 57787 25 17
17 57787 26 18
18 57787 27 58836
19 62320 42 38372
20 60406 1 98944
21 0 0 0
22 46984 32 50601
23 28106 23 79698
24 32863 43 11708
25 0 0 0
26 0 0 0
27 0 0 0
28 64910 17 26942
29 0 0 0
30 11559 9 86172
31 16036 32 32
32 16036 33 33
33 16036 34 34
34 16036 35 35
35 16036 36 36
36 16036 37 37
37 16036 38 38
38 16036 39 39
39 16036 40 40
40 16036 41 41
41 16036 42 42
42 16036 43 43
43 16036 44 44
44 16036 45 45
45 16036 46 46
46 16036 47 47
47 16036 48 48
48 16036 49 49
49 16036 50 25990
50 16929 40 24010
51 0 0 0
52 0 0 0
53 47481 66 13550
54 8856 15 33352
55 0 0 0
56 10912 56 75166
57 64404 23 57761
58 0 0 0
59 0 0 0
60 27155 37 75191
61 0 0 0
62 49938 21 49549
63 0 0 0
64 47070 16 85578
65 62309 1 66
66 62309 2 67
67 62309 3 68
68 62309 4 69
69 62309 5 70
70 62309 6 71
71 62309 7 72
72 62309 8 73
73 62309 9 74
74 62309 10 75
75 62309 11 76
76 62309 12 77
77 62309 13 78
78 62309 14 79
79 62309 15 80
80 62309 16 81
81 62309 17 82
82 62309 18 83
83 62309 19 84
84 62309 20 85
85 62309 21 56496
86 25723 6 18686
87 0 0 0
88 31433 25 89
89 31433 26 90
90 31433 27 91
91 31433 28 92
92 31433 29 93
93 31433 30 29257
94 47481 55 59686
95 0 0 0
96 0 0 0
97 1355 24 54435
98 0 0 0
99 0 0 0
100 22032 10 96991
101 0 0 0
102 1646 78 1
103 46698 4 18848
104 0 0 0
105 0 0 0
106 42953 14 39441
107 3375 32 81235
108 54765 6 79648
109 0 0 0
110 0 0 0
111 13403 34 90284
112 0 0 0
113 55846 50 68750
114 52403 16 31460
115 0 0 0
116 30452 16 80780
117 0 0 0
118 62959 30 29256
119 21948 32 702
120 14432 27 121
121 14432 28 122
122 14432 29 123
123 14432 30 45659
124 9537 14 125
125 9537 15 126
126 9537 16 127
127 9537 17 128
128 9537 18 129
129 9537 19 130
130 9537 20 131
131 9537 21 43382
132 19429 26 77880
133 0 0 0
134 7348 44 135
135 7348 45 136
136 7348 46 137
137 7348 47 84541
138 8232 9 43734
139 0 0 0
140 35523 55 6698
141 0 0 0
142 39245 16 5824
143 12092 13 82762
144 40156 50 81660
145 34002 3 19854
146 25141 14 82986
147 0 0 0
148 0 0 0
149 0 0 0
150 43868 19 51893
151 55739 38 36255
152 0 0 0
153 25982 14 154
154 25982 15 155
155 25982 16 156
156 25982 17 157
157 25982 18 158
158 25982 19 159
159 25982 20 160
160 25982 21 84250
161 32863 7 38666
162 0 0 0
163 8042 14 62513
164 0 0 0
165 0 0 0
166 64404 51 37701
167 0 0 0
168 60719 26 169
169 60719 27 170
170 60719 28 171
171 60719 29 172
172 60719 30 173
173 60719 31 174
174 60719 32 175
175 60719 33 6725
176 13224 19 1371
177 61954 10 178
178 61954 11 62441
179 60158 32 4082
180 37024 28 181
181 37024 29 182
182 37024 30 183
183 37024 31 184
184 37024 32 47254
185 19996 15 89789
186 0 0 0
187 0 0 0
188 59847 1 189
189 59847 2 190
190 59847 3 191
191 59847 4 192
192 59847 5 193
193 59847 6 194
194 59847 7 195
195 59847 8 196
196 59847 9 197
197 59847 10 198
198 59847 11 199
199 59847 12 200
200 59847 13 201
201 59847 14 202
202 59847 15 203
203 59847 16 204
204 59847 17 205
205 59847 18 206
206 59847 19 207
207 59847 20 208
208 59847 21 209
209 59847 22 210
210 59847 23 211
211 59847 24 212
212 59847 25 213
213 59847 26 214
214 59847 27 215
215 59847 28 216
216 59847 29 217
217 59847 30 218
218 59847 31 219
219 59847 32 220
220 59847 33 221
221 59847 34 222
222 59847 35 223
223 59847 36 224
224 59847 37 225
225 59847 38 226
226 59847 39 227
227 59847 40 228
228 59847 41 229
229 59847 42 230
230 59847 43 231
231 59847 44 232
232 59847 45 233
233 59847 46 234
234 59847 47 235
235 59847 48 236
236 59847 49 237
237 59847 50 238
238 59847 51 239
239 59847 52 240
240 59847 53 241
241 59847 54 242
242 59847 55 243
243 59847 56 244
244 59847 57 245
245 59847 58 246
246 59847 59 247
247 59847 60 248
248 59847 61 249
249 59847 62 250
250 59847 63 251
251 59847 64 252
252 59847 65 253
253 59847 66 254
254 59847 67 255
255 59847 68 256
256 59847 69 257
257 59847 70 258
258 59847 71 259
259 59847 72 260
260 59847 73 261
261 59847 74 262
262 59847 75 263
263 59847 76 264
264 59847 77 1
265 1465 2 40781
266 19996 10 92149
267 0 0 0
268 14043 12 22034
269 0 0 0
270 22483 5 74192
271 45898 27 69158
272 34066 28 20862
273 0 0 0
274 0 0 0
275 0 0 0
276 22262 16 19374
277 16216 25 278
278 16216 26 279
279 16216 27 359
280 63942 10 281
281 63942 11 282
282 63942 12 283
283 63942 13 284
284 63942 14 285
285 63942 15 286
286 63942 16 287
287 63942 17 6402
288 2831 28 289
289 2831 29 290
290 2831 30 291
291 2831 31 76355
292 35764 7 76445
293 0 0 0
294 64322 38 95757
295 17319 12 31624
296 14751 26 89238
297 0 0 0
298 1465 19 72390
299 0 0 0
300 55675 67 74397
301 0 0 0
302 0 0 0
303 0 0 0
304 7283 37 69231
305 0 0 0
306 0 0 0
307 0 0 0
308 62547 53 26041
309 0 0 0
310 55675 23 61942
311 0 0 0
312 43615 1 313
313 43615 2 314
314 43615 3 315
315 43615 4 316
316 43615 5 317
317 43615 6 318
318 43615 7 319
319 43615 8 320
320 43615 9 321
321 43615 10 322
322 43615 11 323
323 43615 12 324
324 43615 13 325
325 43615 14 326
326 43615 15 327
327 43615 16 328
328 43615 17 329
329 43615 18 41696
330 40156 41 33749
331 0 0 0
332 52392 18 333
333 52392 19 334
334 52392 20 335
335 52392 21 336
336 52392 22 19398
337 36787 5 28037
338 0 0 0
339 9447 7 61865
340 29270 47 341
341 29270 48 342
342 29270 49 343
343 29270 50 344
344 29270 51 345
345 29270 52 346
346 29270 53 347
347 29270 54 348
348 29270 55 349
349 29270 56 350
350 29270 57 351
351 29270 58 352
352 29270 59 353
353 29270 60 354
354 29270 61 355
355 29270 62 356
356 29270 63 357
357 29270 64 358
358 29270 65 1
359 16216 28 360
360 16216 29 361
361 16216 30 97919
362 29381 19 92602
363 0 0 0
364 34765 16 365
365 34765 17 366
366 34765 18 367
367 34765 19 54916
368 31834 1 53110
369 0 0 0
370 49871 37 371
371 49871 38 372
372 49871 39 373
373 49871 40 374
374 49871 41 84306
375 43680 8 37916
376 61451 30 84351
377 0 0 0
378 62320 27 66577
379 44372 24 380
380 44372 25 381
381 44372 26 382
382 44372 27 383
383 44372 28 384
384 44372 29 385
385 44372 30 1
386 0 0 0
387 0 0 0
388 43496 14 68788
389 0 0 0
390 0 0 0
391 0 0 0
392 13095 7 69039
393 0 0 0
394 50 18 13946
395 0 0 0
396 8423 44 3233
397 0 0 0
398 0 0 0
399 27155 47 30341
400 0 0 0
401 0 0 0
402 43680 6 14547
403 31079 4 40648
404 37567 13 71158
405 0 0 0
406 57402 40 7828
407 12092 11 18402
408 52522 26 409
409 52522 27 410
410 52522 28 411
411 52522 29 412
412 52522 30 413
413 52522 31 414
414 52522 32 415
415 52522 33 416
416 52522 34 417
417 52522 35 418
418 52522 36 419
419 52522 37 420
420 52522 38 421
421 52522 39 422
422 52522 40 66740
423 58098 2 70720
424 0 0 0
425 0 0 0
426 57631 1 93070
427 41372 69 31572
428 0 0 0
429 29906 50 69699
430 51098 18 49416
431 0 0 0
432 0 0 0
433 0 0 0
434 28901 15 27847
435 0 0 0
436 360 9 90702
437 0 0 0
438 61408 20 439
439 61408 21 440
440 61408 22 441
441 61408 23 15702
442 14043 25 31741
443 0 0 0
444 22140 3 20287
445 46945 37 6817
446 36415 36 447
447 36415 37 448
448 36415 38 449
449 36415 39 450
450 36415 40 451
451 36415 41 452
452 36415 42 453
453 36415 43 1
454 0 0 0
455 0 0 0
456 4228 27 26532
457 29219 40 38677
458 23861 52 63699
459 38084 8 19134
460 8879 12 31251
461 0 0 0
462 27738 15 58835
463 9469 1 1
464 53339 39 465
465 53339 40 466
466 53339 41 467
467 53339 42 468
468 53339 43 469
469 53339 44 470
470 53339 45 471
471 53339 46 472
472 53339 47 473
473 53339 48 474
474 53339 49 475
475 53339 50 476
476 53339 51 477
477 53339 52 478
478 53339 53 479
479 53339 54 480
480 53339 55 481
481 53339 56 482
482 53339 57 483
483 53339 58 484
484 53339 59 485
485 53339 60 486
486 53339 61 487
487 53339 62 488
488 53339 63 489
489 53339 64 490
490 53339 65 491
491 53339 66 492
492 53339 67 493
493 53339 68 494
494 53339 69 495
495 53339 70 496
496 53339 71 497
497 53339 72 498
498 53339 73 38550
499 48120 12 60634
500 65424 50 53674
501 0 0 0
502 43975 1 503
503 43975 2 504
504 43975 3 505
505 43975 4 506
506 43975 5 507
507 43975 6 508
508 43975 7 509
509 43975 8 510
510 43975 9 511
511 43975 10 65262
512 5452 1 513
513 5452 2 514
514 5452 3 515
515 5452 4 516
516 5452 5 517
517 5452 6 31795
518 56941 1 519
519 56941 2 520
520 56941 3 521
521 56941 4 522
522 56941 5 523
523 56941 6 524
524 56941 7 525
525 56941 8 526
526 56941 9 527
527 56941 10 42292
528 53336 5 33210
529 51463 49 85962
530 10220 20 68084
531 7723 1 532
532 7723 2 533
533 7723 3 69371
534 1003 17 26996
535 0 0 0
536 11245 21 20136
537 29253 24 41091
538 0 0 0
539 46945 4 20057
540 18450 28 96722
541 0 0 0
542 0 0 0
543 0 0 0
544 29381 14 57427
545 0 0 0
546 13882 16 94013
547 0 0 0
548 0 0 0
549 0 0 0
550 0 0 0
551 0 0 0
552 0 0 0
553 53660 14 58138
554 15841 11 72240
555 28073 54 13536
556 46268 67 1
557 53022 25 51317
558 35416 40 7216
559 20393 1 560
560 20393 2 561
561 20393 3 562
562 20393 4 563
563 20393 5 564
564 20393 6 565
565 20393 7 566
566 20393 8 567
567 20393 9 568
568 20393 10 569
569 20393 11 570
570 20393 12 571
571 20393 13 572
572 20393 14 573
573 20393 15 574
574 20393 16 575
575 20393 17 576
576 20393 18 577
577 20393 19 78234
578 64171 8 77416
579 8423 60 92124
580 30227 9 92743
581 19267 13 75758
582 12786 59 583
583 12786 60 584
584 12786 61 585
585 12786 62 48522
586 48866 24 30932
587 6270 36 64456
588 8042 11 62948
589 0 0 0
590 27019 31 99845
591 29714 16 88599
592 52994 14 96453
593 0 0 0
594 51096 23 595
595 51096 24 596
596 51096 25 597
597 51096 26 12155
598 10220 58 91731
599 0 0 0
600 8331 5 601
601 8331 6 602
602 8331 7 603
603 8331 8 604
604 8331 9 605
605 8331 10 606
606 8331 11 607
607 8331 12 608
608 8331 13 609
609 8331 14 16208
610 41801 17 70764
611 0 0 0
612 0 0 0
613 0 0 0
614 52153 18 35418
615 0 0 0
616 15727 4 80832
617 18569 64 618
618 18569 65 619
619 18569 66 1
620 11245 40 3529
621 0 0 0
622 45068 20 86898
623 0 0 0
624 24654 11 90056
625 0 0 0
626 34066 69 87354
627 0 0 0
628 11508 51 61977
629 16303 49 9908
630 62022 21 56052
631 0 0 0
632 16682 65 6167
633 0 0 0
634 38065 71 28833
635 0 0 0
636 0 0 0
637 0 0 0
638 13095 3 96641
639 0 0 0
640 54330 7 67349
641 46945 12 42014
642 19143 23 58924
643 0 0 0
644 28838 37 60292
645 0 0 0
646 26712 6 647
647 26712 7 648
648 26712 8 649
649 26712 9 650
650 26712 10 651
651 26712 11 652
652 26712 12 59526
653 41372 67 70562
654 46461 4 15728
655 0 0 0
656 41025 43 26652
657 48574 66 5826
658 0 0 0
659 62986 34 93100
660 43885 60 85692
661 60391 20 662
662 60391 21 663
663 60391 22 39299
664 27738 36 12896
665 0 0 0
666 0 0 0
667 0 0 0
668 34677 27 669
669 34677 28 670
670 34677 29 671
671 34677 30 672
672 34677 31 673
673 34677 32 674
674 34677 33 675
675 34677 34 676
676 34677 35 1
677 27738 4 10856
678 13041 55 79325
679 0 0 0
680 4783 47 6364
681 0 0 0
682 32434 1 73766
683 0 0 0
684 6023 3 76462
685 15369 10 12361
686 0 0 0
687 0 0 0
688 23861 25 18079
689 0 0 0
690 62959 7 95152
691 0 0 0
692 0 0 0
693 0 0 0
694 30386 8 98713
695 0 0 0
696 27019 19 32107
697 60719 1 698
698 60719 2 699
699 60719 3 700
700 60719 4 701
701 60719 5 35976
702 21948 33 53510
703 39792 52 80659
704 8411 3 18535
705 0 0 0
706 18273 45 20169
707 53449 46 10404
708 55572 65 4106
709 0 0 0
710 7283 18 31843
711 0 0 0
712 50650 5 18779
713 48574 7 68794
714 0 0 0
715 38084 6 67312
716 8398 46 98740
717 35961 34 32820
718 0 0 0
719 21603 8 43772
720 0 0 0
721 0 0 0
722 8398 1 17455
723 0 0 0
724 9130 19 725
725 9130 20 726
726 9130 21 727
727 9130 22 728
728 9130 23 729
729 9130 24 730
730 9130 25 731
731 9130 26 732
732 9130 27 733
733 9130 28 734
734 9130 29 735
735 9130 30 73211
736 39272 10 737
737 39272 11 738
738 39272 12 739
739 39272 13 740
740 39272 14 741
741 39272 15 742
742 39272 16 743
743 39272 17 744
744 39272 18 745
745 39272 19 746
746 39272 20 747
747 39272 21 748
748 39272 22 749
749 39272 23 31720
750 56193 26 60424
751 0 0 0
752 51057 16 753
753 51057 17 754
754 51057 18 755
755 51057 19 756
756 51057 20 757
757 51057 21 758
758 51057 22 759
759 51057 23 1
760 16210 55 1
761 0 0 0
762 2838 4 97190
763 14043 59 67200
764 0 0 0
765 55665 43 45908
766 46055 8 767
767 46055 9 768
768 46055 10 769
769 46055 11 53904
770 39614 11 2396
771 13041 32 66252
772 27132 54 773
773 27132 55 774
774 27132 56 775
775 27132 57 12043
776 17613 30 70046
777 0 0 0
778 50605 27 89411
779 22620 12 42348
780 63406 58 79448
781 54380 7 80104
782 11559 24 93168
783 0 0 0
784 0 0 0
785 11508 48 77944
786 0 0 0
787 0 0 0
788 17547 30 50922
789 0 0 0
790 0 0 0
791 34135 36 52121
792 2678 56 42054
793 10732 52 64580
794 0 0 0
795 35048 43 88426
796 58735 23 797
797 58735 24 1013
798 7307 10 55318
799 0 0 0
800 40838 15 801
801 40838 16 802
802 40838 17 803
803 40838 18 804
804 40838 19 805
805 40838 20 806
806 40838 21 807
807 40838 22 88466
808 5295 1 809
809 5295 2 810
810 5295 3 1
811 9368 37 60409
812 48569 2 41196
813 0 0 0
814 52129 26 38078
815 43885 8 82949
816 21980 14 817
817 21980 15 818
818 21980 16 819
819 21980 17 7362
820 20243 29 821
821 20243 30 822
822 20243 31 823
823 20243 32 824
824 20243 33 825
825 20243 34 826
826 20243 35 827
827 20243 36 828
828 20243 37 829
829 20243 38 830
830 20243 39 831
831 20243 40 832
832 20243 41 833
833 20243 42 834
834 20243 43 835
835 20243 44 836
836 20243 45 837
837 20243 46 838
838 20243 47 839
839 20243 48 840
840 20243 49 841
841 20243 50 842
842 20243 51 843
843 20243 52 844
844 20243 53 845
845 20243 54 846
846 20243 55 847
847 20243 56 848
848 20243 57 849
849 20243 58 850
850 20243 59 851
851 20243 60 852
852 20243 61 853
853 20243 62 854
854 20243 63 855
855 20243 64 856
856 20243 65 857
857 20243 66 858
858 20243 67 859
859 20243 68 1
860 55846 57 27725
861 0 0 0
862 39614 7 98599
863 0 0 0
864 27986 20 865
865 27986 21 866
866 27986 22 45519
867 49901 35 868
868 49901 36 869
869 49901 37 870
870 49901 38 871
871 49901 39 872
872 49901 40 873
873 49901 41 874
874 49901 42 875
875 49901 43 876
876 49901 44 877
877 49901 45 878
878 49901 46 879
879 49901 47 880
880 49901 48 881
881 49901 49 882
882 49901 50 883
883 49901 51 884
884 49901 52 885
885 49901 53 886
886 49901 54 887
887 49901 55 888
888 49901 56 889
889 49901 57 12092
890 33520 19 49312
891 0 0 0
892 55572 33 46648
893 26963 33 41852
894 61545 3 80743
895 0 0 0
896 64263 12 897
897 64263 13 898
898 64263 14 899
899 64263 15 900
900 64263 16 23404
901 48737 22 28591
902 2369 58 51422
903 0 0 0
904 14368 23 905
905 14368 24 906
906 14368 25 907
907 14368 26 908
908 14368 27 909
909 14368 28 12120
910 9854 1 911
911 9854 2 912
912 9854 3 913
913 9854 4 914
914 9854 5 915
915 9854 6 916
916 9854 7 917
917 9854 8 918
918 9854 9 919
919 9854 10 920
920 9854 11 921
921 9854 12 922
922 9854 13 923
923 9854 14 924
924 9854 15 925
925 9854 16 926
926 9854 17 927
927 9854 18 928
928 9854 19 929
929 9854 20 1
930 49326 41 66565
931 0 0 0
932 0 0 0
933 52992 35 28344
934 54236 18 47180
935 0 0 0
936 31079 11 73469
937 0 0 0
938 16682 21 4893
939 55581 30 940
940 55581 31 941
941 55581 32 942
942 55581 33 943
943 55581 34 944
944 55581 35 945
945 55581 36 1
946 0 0 0
947 6780 5 91912
948 13224 7 73483
949 0 0 0
950 0 0 0
951 0 0 0
952 58098 61 68910
953 0 0 0
954 13727 60 50024
955 0 0 0
956 23736 56 957
957 23736 57 958
958 23736 58 959
959 23736 59 1
960 0 0 0
961 0 0 0
962 55009 6 95717
963 64322 7 87073
964 0 0 0
965 58644 1 966
966 58644 2 967
967 58644 3 968
968 58644 4 969
969 58644 5 58866
970 13224 29 15564
971 0 0 0
972 0 0 0
973 0 0 0
974 0 0 0
975 0 0 0
976 39981 23 977
977 39981 24 978
978 39981 25 1
979 28865 36 61346
980 25713 39 5090
981 45633 33 982
982 45633 34 983
983 45633 35 984
984 45633 36 985
985 45633 37 46074
986 42245 10 46694
987 0 0 0
988 0 0 0
989 30306 13 92818
990 0 0 0
991 0 0 0
992 0 0 0
993 2624 74 1
994 57949 19 26730
995 0 0 0
996 5929 50 15255
997 64322 17 98501
998 46945 11 641
999 56630 48 55814
